File Name,,Depth,qc,fs,u,Subset_Region,Subset_Geology,andrus_2007_holocene Vs,andrus_2007_pleistocene Vs,andrus_2007_tertiary_age_cooper_marl Vs,robertson_2009 Vs,hegazy_2006 Vs,mcgann_2015 Vs,mcgann_2018 Vs,Ic,Measure Vs,A07H,A07P,A07T,R09,H06,MC15,MC18
SCPT_124801_Raw01_fs_corrected_result.csv,124801,0.62,3.3652,0.0054,-0.0006,6,4,94.36500082,114.8791314,275.8688508,90.49201065,62.88128875,59.67342449,121.3796615,1.766206255,124.7,0.278740602,0.082030308,-0.794014722,0.320649286,0.684662209,0.737024082,0.026987521
SCPT_124801_Raw01_fs_corrected_result.csv,124801,0.63,3.2496,0.0052,-0.0006,6,4,93.95515444,114.380188,272.6410657,90.07255245,62.53924087,59.45197408,121.2441771,1.780734606,124.7,0.283093265,0.08638297,-0.7822453,0.325295369,0.690116639,0.740742024,0.028104348
SCPT_124801_Raw01_fs_corrected_result.csv,124801,0.64,3.2496,0.0048,-0.0006,6,4,93.7548589,114.13635,273.0664685,89.94380692,61.87781525,59.31743799,120.4681361,1.772772557,124.7,0.285227361,0.088517067,-0.783804387,0.326725745,0.700749134,0.743007526,0.034525565
SCPT_124801_Raw01_fs_corrected_result.csv,124801,0.65,3.0724,0.0044,-0.0004,6,4,92.87019719,113.0593705,267.6912488,88.93348869,60.94229136,58.66932684,119.5316785,1.793775619,124.7,0.294708064,0.097997769,-0.763923407,0.33802208,0.71598348,0.753993803,0.042329425
SCPT_124801_Raw01_fs_corrected_result.csv,124801,0.66,3.0724,0.0044,-0.0004,6,4,93.04738936,113.2750827,268.0961646,89.24494534,61.15600586,58.91886962,119.9942828,1.793801131,124.7,0.292801926,0.096091632,-0.765434887,0.334526068,0.71248278,0.749749446,0.038466754
SCPT_124801_Raw01_fs_corrected_result.csv,124801,0.67,2.9799,0.004,-0.0003,6,4,92.44861789,112.5461435,265.3790469,88.60016964,60.30045935,58.44167312,118.941544,1.801196156,124.7,0.299257845,0.102547551,-0.755248317,0.34177708,0.726571131,0.757881636,0.047278707
SCPT_124801_Raw01_fs_corrected_result.csv,124801,0.68,2.8874,0.0037,-0.0002,6,4,91.9235742,111.9069599,262.5869912,88.04205753,59.64468775,58.04021933,118.1567361,1.81094085,124.7,0.304953336,0.108243042,-0.74467157,0.348096226,0.737505765,0.764774646,0.053898837
SCPT_124801_Raw01_fs_corrected_result.csv,124801,0.69,2.7949,0.0037,-0.0004,6,4,91.67306094,111.6019872,259.714871,87.81807215,59.65806462,58.00365447,118.5653834,1.827552497,124.7,0.30768229,0.110971996,-0.733673526,0.35064354,0.737281514,0.765404836,0.050446286
SCPT_124801_Raw01_fs_corrected_result.csv,124801,0.7,2.7294,0.0035,-0.0005,6,4,91.32800125,111.1819146,257.7388873,87.48207618,59.24550719,57.7705365,118.120507,1.835213197,124.7,0.311453417,0.114743123,-0.726036155,0.354476924,0.744220904,0.769431956,0.054205503
SCPT_124801_Raw01_fs_corrected_result.csv,124801,0.71,2.6754,0.0035,-0.0005,6,4,91.22861693,111.060925,256.1383042,87.44661337,59.32078639,57.83214062,118.5276407,1.845395024,124.7,0.312542223,0.115831928,-0.719806697,0.354882378,0.742951079,0.768366166,0.050764664
SCPT_124801_Raw01_fs_corrected_result.csv,124801,0.72,2.6215,0.0035,-0.0005,6,4,91.12098908,110.9298997,254.5067497,87.40308228,59.39438556,57.88753877,118.929883,1.855793772,124.7,0.313722679,0.117012385,-0.713416504,0.355380304,0.74171115,0.767408711,0.047376751
SCPT_124801_Raw01_fs_corrected_result.csv,124801,0.73,2.5521,0.0033,-0.0005,6,4,90.71415884,110.4346282,252.2557395,86.99372965,58.93155765,57.60384885,118.4127028,1.864795773,124.7,0.318197401,0.121487107,-0.70453256,0.36007481,0.749534122,0.772321467,0.051734849
