TYPE,CODE_,CODE_CPT,gwl,a
CPT,171284,171284,1.9,0.8
CPT,171309,171309,1.9,
CPT,171628,171628,1.9,0.8
CPT,173876,173876,1.9,
CPT,174185,174185,1.9,0.8
CPT,174644,174644,1.9,0.8
CPT,174712,174712,1.9,0.8
CPT,175146,175146,1.9,0.79
CPT,175166,175166,1.9,0.78
CPT,175167,175167,1.9,0.79
CPT,178091,178091,1.9,
CPT,179118,179118,1.9,0.8
CPT,181010,181010,1.9,0.79
CPT,181125,181125,1.9,0.8
CPT,181686,181686,1.9,0.8
CPT,182071,182071,1.9,0.8
CPT,182079,182079,1.9,0.8
CPT,182154,182154,1.9,0.8
CPT,182161,182161,1.9,0.8
CPT,183404,183404,1.9,0.8
CPT,183551,183551,1.9,0.79
CPT,184355,184355,1.9,0.8
CPT,184859,184859,1.9,0.79
CPT,185325,185325,1.9,0.8
CPT,185392,185392,1.9,0.8
CPT,187695,187695,1.9,0.8
CPT,188412,188412,1.9,0.8
CPT,188825,188825,1.9,0.8
CPT,188830,188830,1.9,0.8
CPT,189065,189065,1.9,0.81
CPT,189743,189743,1.9,0.8
CPT,190987,190987,1.9,0.8
CPT,194337,194337,1.9,0.78
CPT,194338,194338,1.9,0.78
CPT,194339,194339,1.9,0.8
CPT,194340,194340,1.9,0.78
CPT,194341,194341,1.9,0.78
CPT,195509,195509,1.9,0.8
CPT,198132,198132,1.9,0.8
CPT,198736,198736,1.9,0.79
CPT,199236,199236,1.9,0.8
CPT,202923,202923,1.9,0.79
CPT,209204,209204,1.9,0.79
CPT,209428,209428,1.9,0.8
CPT,209905,209905,1.9,0.8
CPT,211588,211588,1.9,0.79
CPT,214004,214004,1.9,0.79
CPT,215741,215741,1.9,0.8
CPT,217366,217366,1.9,
CPT,217464,217464,1.9,0.8
CPT,218168,218168,1.9,0.79
CPT,218171,218171,1.9,0.8
CPT,218410,218410,1.9,0.79
CPT,219075,219075,1.9,0.75
CPT,223009,223009,1.9,0.8
CPT,223727,223727,1.9,0.8
CPT,224500,224500,1.9,0.81
CPT,224681,224681,1.9,
CPT,224686,224686,1.9,
CPT,224695,224695,1.9,
CPT,225566,225566,1.9,
CPT,227758,227758,1.9,0.78
CPT,1974,1974,1.89,
CPT,8760,8760,1.89,0.8
CPT,8824,8824,1.89,0.8
CPT,8949,8949,1.89,
CPT,16494,16494,1.89,0.8
CPT,116563,116563,1.89,0.8
CPT,119205,119205,1.89,0.8
CPT,132827,132827,1.89,0.85
CPT,138930,138930,1.89,
CPT,141817,141817,1.89,0.81
CPT,157740,157740,1.89,0.8
CPT,173817,173817,1.89,0.8
CPT,211324,211324,1.89,
CPT,94019,94019,1.88,0.805000007
CPT,107932,107932,1.88,0.8
CPT,135700,135700,1.88,0.79
CPT,138981,138981,1.88,0.8
CPT,141589,141589,1.88,0.85
CPT,145456,145456,1.88,0.8
CPT,167369,167369,1.88,0.8
CPT,176448,176448,1.88,0.79
CPT,184155,184155,1.88,0.79
CPT,188436,188436,1.88,0.8
CPT,190059,190059,1.88,0.78
CPT,200775,200775,1.88,0.75
CPT,213470,213470,1.88,
CPT,215639,215639,1.88,0.79
CPT,10169,10169,1.87,0.8
CPT,19271,19271,1.87,
CPT,45491,45491,1.87,0.81
CPT,49991,49991,1.87,0.81
CPT,55075,55075,1.87,0.81
CPT,55076,55076,1.87,0.81
CPT,56975,56975,1.87,0.81
CPT,87001,87001,1.87,0.81
CPT,122882,122882,1.87,0.8
CPT,137380,137380,1.87,0.81
CPT,152965,152965,1.87,
CPT,161716,161716,1.87,0.79
CPT,170181,170181,1.87,0.81
CPT,170182,170182,1.87,0.81
CPT,173827,173827,1.87,0.8
CPT,174776,174776,1.87,0.8
CPT,187590,187590,1.87,0.8
CPT,187619,187619,1.87,0.78
CPT,197555,197555,1.87,0.79
CPT,216125,216125,1.87,0.79
CPT,219238,219238,1.87,0.79
CPT,224509,224509,1.87,0.81
CPT,9215,9215,1.86,0.8
CPT,22335,22335,1.86,
CPT,35939,35939,1.86,
CPT,57497,57497,1.86,
CPT,87005,87005,1.86,
CPT,91944,91944,1.86,0.81
CPT,93585,93585,1.86,0.563000023
CPT,115901,115901,1.86,0.8
CPT,117335,117335,1.86,0.8
CPT,119035,119035,1.86,0.8
CPT,123404,123404,1.86,0.8
CPT,125513,125513,1.86,0.8
CPT,126226,126226,1.86,0.8
CPT,134135,134135,1.86,0.8
CPT,137372,137372,1.86,0.81
CPT,141509,141509,1.86,0.85
CPT,168276,168276,1.86,0.79
CPT,174368,174368,1.86,0.8
CPT,199480,199480,1.86,0.8
CPT,207100,207100,1.86,0.8
CPT,211079,211079,1.86,0.75
CPT,4447,4447,1.85,
CPT,56177,56177,1.85,
CPT,62487,62487,1.85,
CPT,72140,72140,1.85,
CPT,75968,75968,1.85,
CPT,86993,86993,1.85,
CPT,88005,88005,1.85,
CPT,94798,94798,1.85,
CPT,135524,135524,1.85,0.8
CPT,135616,135616,1.85,0.8
CPT,135617,135617,1.85,0.8
CPT,138942,138942,1.85,0.8
CPT,140317,140317,1.85,0.8
CPT,140318,140318,1.85,0.8
CPT,147073,147073,1.85,0.85
CPT,161013,161013,1.85,0.8
CPT,174370,174370,1.85,0.8
CPT,184533,184533,1.85,0.78
CPT,185432,185432,1.85,0.79
CPT,186443,186443,1.85,0.79
CPT,216127,216127,1.85,0.79
CPT,227656,227656,1.85,0.8
CPT,27748,27748,1.84,0.8
CPT,50650,50650,1.84,0.579999983
CPT,50795,50795,1.84,0.81
CPT,54911,54911,1.84,0.81
CPT,56146,56146,1.84,
CPT,93565,93565,1.84,0.878000021
CPT,128039,128039,1.84,0.8
CPT,129031,129031,1.84,0.8
CPT,138934,138934,1.84,0.8
CPT,147197,147197,1.84,0.75
CPT,157737,157737,1.84,0.8
CPT,165060,165060,1.84,0.8
CPT,165073,165073,1.84,0.8
CPT,168277,168277,1.84,0.79
CPT,194336,194336,1.84,0.78
CPT,199479,199479,1.84,0.8
CPT,200322,200322,1.84,0.8
CPT,9813,9813,1.83,0.8
CPT,13812,13812,1.83,
CPT,16870,16870,1.83,0.8
CPT,21347,21347,1.83,0.8
CPT,24867,24867,1.83,
CPT,33262,33262,1.83,
CPT,45389,45389,1.83,0.81
CPT,45499,45499,1.83,0.81
CPT,45508,45508,1.83,0.81
CPT,48834,48834,1.83,0.81
CPT,55107,55107,1.83,0.8
CPT,56179,56179,1.83,
CPT,57025,57025,1.83,
CPT,59666,59666,1.83,
CPT,75893,75893,1.83,0.81
CPT,75949,75949,1.83,0.81
CPT,86823,86823,1.83,
CPT,94799,94799,1.83,
CPT,94820,94820,1.83,
CPT,102791,102791,1.83,0.800000012
CPT,105793,105793,1.83,
CPT,105821,105821,1.83,
CPT,112433,112433,1.83,
CPT,119034,119034,1.83,0.8
CPT,129068,129068,1.83,0.8
CPT,132597,132597,1.83,0.8
CPT,137376,137376,1.83,0.81
CPT,147091,147091,1.83,0.81
CPT,148894,148894,1.83,0.8
CPT,196215,196215,1.83,0.78
CPT,219102,219102,1.83,0.8
CPT,221927,221927,1.83,0.79
CPT,224520,224520,1.83,0.81
CPT,10221,10221,1.82,0.8
CPT,31045,31045,1.82,0.8
CPT,40244,40244,1.82,
CPT,55154,55154,1.82,0.81
CPT,56913,56913,1.82,0.81
CPT,56966,56966,1.82,0.81
CPT,126090,126090,1.82,0.8
CPT,132593,132593,1.82,0.8
CPT,134775,134775,1.82,0.8
CPT,137381,137381,1.82,0.81
CPT,137385,137385,1.82,0.81
CPT,138936,138936,1.82,
CPT,139899,139899,1.82,
CPT,149486,149486,1.82,0.7935
CPT,151467,151467,1.82,0.8
CPT,199315,199315,1.82,0.8
CPT,200462,200462,1.82,0.8
CPT,224522,224522,1.82,0.81
CPT,9608,9608,1.81,
CPT,45497,45497,1.81,0.81
CPT,96686,96686,1.81,0.8
CPT,103078,103078,1.81,0.878000021
CPT,137383,137383,1.81,0.81
CPT,138980,138980,1.81,0.8
CPT,141822,141822,1.81,0.81
CPT,155512,155512,1.81,0.8
CPT,165032,165032,1.81,0.8
CPT,165063,165063,1.81,0.8
CPT,173835,173835,1.81,0.8
CPT,14,14,1.8,
CPT,36,36,1.8,
CPT,96,96,1.8,
CPT,174,174,1.8,
CPT,199,199,1.8,
CPT,251,251,1.8,
CPT,336,336,1.8,
CPT,409,409,1.8,
CPT,430,430,1.8,
CPT,433,433,1.8,
CPT,458,458,1.8,
CPT,512,512,1.8,
CPT,608,608,1.8,
CPT,611,611,1.8,
CPT,623,623,1.8,
CPT,716,716,1.8,
CPT,806,806,1.8,
CPT,827,827,1.8,
CPT,885,885,1.8,
CPT,894,894,1.8,
CPT,931,931,1.8,
CPT,946,946,1.8,
CPT,964,964,1.8,
CPT,998,998,1.8,
CPT,1014,1014,1.8,
CPT,1036,1036,1.8,
CPT,1075,1075,1.8,
CPT,1140,1140,1.8,
CPT,1256,1256,1.8,
CPT,1257,1257,1.8,
CPT,1301,1301,1.8,
CPT,1353,1353,1.8,
CPT,1371,1371,1.8,
CPT,1390,1390,1.8,
CPT,1405,1405,1.8,
CPT,1407,1407,1.8,
CPT,1435,1435,1.8,
CPT,1436,1436,1.8,
CPT,1475,1475,1.8,
CPT,1505,1505,1.8,
CPT,1973,1973,1.8,
CPT,2099,2099,1.8,
CPT,2140,2140,1.8,
CPT,2149,2149,1.8,
CPT,2152,2152,1.8,
CPT,2155,2155,1.8,
CPT,2186,2186,1.8,
CPT,2237,2237,1.8,
CPT,2321,2321,1.8,
CPT,2330,2330,1.8,
CPT,2349,2349,1.8,
CPT,2366,2366,1.8,
CPT,2662,2662,1.8,
CPT,4951,4951,1.8,
CPT,4969,4969,1.8,
CPT,5035,5035,1.8,
CPT,5079,5079,1.8,
CPT,5114,5114,1.8,
CPT,5118,5118,1.8,
CPT,5124,5124,1.8,
CPT,5130,5130,1.8,
CPT,5131,5131,1.8,
CPT,5137,5137,1.8,
CPT,5159,5159,1.8,
CPT,5169,5169,1.8,
CPT,5170,5170,1.8,
CPT,5174,5174,1.8,
CPT,5229,5229,1.8,
CPT,5246,5246,1.8,
CPT,5275,5275,1.8,
CPT,5299,5299,1.8,
CPT,5367,5367,1.8,
CPT,5376,5376,1.8,
CPT,5476,5476,1.8,
CPT,5487,5487,1.8,
CPT,5497,5497,1.8,
CPT,5656,5656,1.8,
CPT,5675,5675,1.8,
CPT,5677,5677,1.8,
CPT,5725,5725,1.8,
CPT,6241,6241,1.8,
CPT,6277,6277,1.8,
CPT,6285,6285,1.8,
CPT,6305,6305,1.8,
CPT,6405,6405,1.8,
CPT,6416,6416,1.8,
CPT,6425,6425,1.8,
CPT,6430,6430,1.8,
CPT,6443,6443,1.8,
CPT,6453,6453,1.8,
CPT,6586,6586,1.8,
CPT,6593,6593,1.8,
CPT,6594,6594,1.8,
CPT,6595,6595,1.8,
CPT,6618,6618,1.8,
CPT,6905,6905,1.8,
CPT,7458,7458,1.8,
CPT,7519,7519,1.8,
CPT,7591,7591,1.8,
CPT,7592,7592,1.8,
CPT,7623,7623,1.8,
CPT,7635,7635,1.8,
CPT,7636,7636,1.8,
CPT,7675,7675,1.8,
CPT,8580,8580,1.8,
CPT,8931,8931,1.8,
CPT,9027,9027,1.8,
CPT,9035,9035,1.8,
CPT,9045,9045,1.8,
CPT,9055,9055,1.8,
CPT,9212,9212,1.8,
CPT,9217,9217,1.8,0.8
CPT,9244,9244,1.8,
CPT,9306,9306,1.8,
CPT,9307,9307,1.8,
CPT,9318,9318,1.8,
CPT,9325,9325,1.8,
CPT,9484,9484,1.8,
CPT,9513,9513,1.8,
CPT,9516,9516,1.8,
CPT,9528,9528,1.8,
CPT,9801,9801,1.8,
CPT,9816,9816,1.8,
CPT,9818,9818,1.8,
CPT,9829,9829,1.8,
CPT,9845,9845,1.8,
CPT,9988,9988,1.8,
CPT,10021,10021,1.8,
CPT,10055,10055,1.8,
CPT,10066,10066,1.8,
CPT,10256,10256,1.8,0.8
CPT,10585,10585,1.8,
CPT,10616,10616,1.8,
CPT,10617,10617,1.8,
CPT,10702,10702,1.8,
CPT,10714,10714,1.8,
CPT,10723,10723,1.8,
CPT,10767,10767,1.8,
CPT,10768,10768,1.8,
CPT,10772,10772,1.8,
CPT,10773,10773,1.8,
CPT,10838,10838,1.8,
CPT,10842,10842,1.8,
CPT,10852,10852,1.8,
CPT,10933,10933,1.8,
CPT,10967,10967,1.8,
CPT,10980,10980,1.8,
CPT,10993,10993,1.8,
CPT,10997,10997,1.8,
CPT,10998,10998,1.8,
CPT,11001,11001,1.8,
CPT,11036,11036,1.8,
CPT,11048,11048,1.8,
CPT,11091,11091,1.8,
CPT,11094,11094,1.8,
CPT,11130,11130,1.8,
CPT,11160,11160,1.8,
CPT,11167,11167,1.8,
CPT,11169,11169,1.8,
CPT,11326,11326,1.8,
CPT,11427,11427,1.8,
CPT,11536,11536,1.8,
CPT,13801,13801,1.8,
CPT,13933,13933,1.8,
CPT,14011,14011,1.8,
CPT,14096,14096,1.8,
CPT,14414,14414,1.8,
CPT,14688,14688,1.8,
CPT,14689,14689,1.8,
CPT,14831,14831,1.8,
CPT,15238,15238,1.8,
CPT,15249,15249,1.8,
CPT,15299,15299,1.8,
CPT,15369,15369,1.8,
CPT,15419,15419,1.8,
CPT,15541,15541,1.8,
CPT,15584,15584,1.8,
CPT,15615,15615,1.8,
CPT,15624,15624,1.8,
CPT,15648,15648,1.8,
CPT,15655,15655,1.8,
CPT,15663,15663,1.8,
CPT,15686,15686,1.8,
CPT,15746,15746,1.8,
CPT,15748,15748,1.8,
CPT,15755,15755,1.8,
CPT,15793,15793,1.8,
CPT,15886,15886,1.8,
CPT,15969,15969,1.8,
CPT,16225,16225,1.8,
CPT,16253,16253,1.8,
CPT,16260,16260,1.8,
CPT,16430,16430,1.8,
CPT,16455,16455,1.8,
CPT,16478,16478,1.8,
CPT,16509,16509,1.8,
CPT,16619,16619,1.8,
CPT,16634,16634,1.8,
CPT,16695,16695,1.8,
CPT,16827,16827,1.8,
CPT,17004,17004,1.8,
CPT,17036,17036,1.8,
CPT,17201,17201,1.8,
CPT,17254,17254,1.8,
CPT,17435,17435,1.8,
CPT,17445,17445,1.8,
CPT,17453,17453,1.8,
CPT,17633,17633,1.8,
CPT,17670,17670,1.8,
CPT,18628,18628,1.8,
CPT,18718,18718,1.8,
CPT,18761,18761,1.8,
CPT,18907,18907,1.8,
CPT,18936,18936,1.8,
CPT,18948,18948,1.8,
CPT,18960,18960,1.8,
CPT,18999,18999,1.8,
CPT,19061,19061,1.8,
CPT,19138,19138,1.8,
CPT,19151,19151,1.8,
CPT,19199,19199,1.8,0.8
CPT,19248,19248,1.8,
CPT,19518,19518,1.8,
CPT,19519,19519,1.8,
CPT,19521,19521,1.8,
CPT,19522,19522,1.8,
CPT,19543,19543,1.8,
CPT,19706,19706,1.8,0.8
CPT,19710,19710,1.8,
CPT,19748,19748,1.8,
CPT,19810,19810,1.8,
CPT,20339,20339,1.8,
CPT,20718,20718,1.8,
CPT,20738,20738,1.8,
CPT,20781,20781,1.8,
CPT,20812,20812,1.8,
CPT,20818,20818,1.8,
CPT,20961,20961,1.8,
CPT,21219,21219,1.8,
CPT,21221,21221,1.8,
CPT,21340,21340,1.8,
CPT,22037,22037,1.8,
CPT,23225,23225,1.8,
CPT,23233,23233,1.8,
CPT,23240,23240,1.8,
CPT,23914,23914,1.8,
CPT,23921,23921,1.8,
CPT,27076,27076,1.8,0.8
CPT,27493,27493,1.8,0.8
CPT,27636,27636,1.8,
CPT,28930,28930,1.8,
CPT,28934,28934,1.8,
CPT,30156,30156,1.8,
CPT,30255,30255,1.8,0.8
CPT,30806,30806,1.8,
CPT,31295,31295,1.8,
CPT,31447,31447,1.8,0.8
CPT,31544,31544,1.8,0.8
CPT,33866,33866,1.8,
CPT,34126,34126,1.8,
CPT,34127,34127,1.8,
CPT,34128,34128,1.8,
CPT,34129,34129,1.8,
CPT,34378,34378,1.8,
CPT,35301,35301,1.8,
CPT,35302,35302,1.8,
CPT,35303,35303,1.8,
CPT,35730,35730,1.8,0.8
CPT,35744,35744,1.8,0.8
CPT,36414,36414,1.8,0.81
CPT,36420,36420,1.8,0.81
CPT,37128,37128,1.8,
CPT,37129,37129,1.8,
CPT,37130,37130,1.8,
CPT,37131,37131,1.8,
CPT,37134,37134,1.8,
CPT,37135,37135,1.8,
CPT,37136,37136,1.8,
CPT,37137,37137,1.8,
CPT,37139,37139,1.8,
CPT,37140,37140,1.8,
CPT,37141,37141,1.8,
CPT,37142,37142,1.8,
CPT,37143,37143,1.8,
CPT,37144,37144,1.8,
CPT,37145,37145,1.8,
CPT,37146,37146,1.8,
CPT,37147,37147,1.8,
CPT,37149,37149,1.8,
CPT,37150,37150,1.8,
CPT,37151,37151,1.8,
CPT,37152,37152,1.8,
CPT,37153,37153,1.8,
CPT,37154,37154,1.8,
CPT,37155,37155,1.8,
CPT,37156,37156,1.8,
CPT,37157,37157,1.8,
CPT,37158,37158,1.8,
CPT,37159,37159,1.8,
CPT,37160,37160,1.8,
CPT,37161,37161,1.8,
CPT,37162,37162,1.8,
CPT,37163,37163,1.8,
CPT,37164,37164,1.8,
CPT,37165,37165,1.8,
CPT,37166,37166,1.8,
CPT,37167,37167,1.8,
CPT,37169,37169,1.8,
CPT,37170,37170,1.8,
CPT,37171,37171,1.8,
CPT,37172,37172,1.8,
CPT,37173,37173,1.8,
CPT,37174,37174,1.8,
CPT,37175,37175,1.8,
CPT,37850,37850,1.8,
CPT,38045,38045,1.8,
CPT,38624,38624,1.8,0.8
CPT,38674,38674,1.8,
CPT,38676,38676,1.8,
CPT,38677,38677,1.8,
CPT,38678,38678,1.8,
CPT,38679,38679,1.8,
CPT,44052,44052,1.8,
CPT,44699,44699,1.8,0.58
CPT,44801,44801,1.8,0.8
CPT,45440,45440,1.8,0.81
CPT,46892,46892,1.8,0.58
CPT,46960,46960,1.8,
CPT,49063,49063,1.8,
CPT,49065,49065,1.8,
CPT,49067,49067,1.8,
CPT,49881,49881,1.8,
CPT,49901,49901,1.8,0.58
CPT,49989,49989,1.8,
CPT,50768,50768,1.8,0.58
CPT,50796,50796,1.8,0.58
CPT,54606,54606,1.8,0.58
CPT,54758,54758,1.8,0.81
CPT,55410,55410,1.8,
CPT,55791,55791,1.8,
CPT,55792,55792,1.8,
CPT,55793,55793,1.8,
CPT,55917,55917,1.8,
CPT,56285,56285,1.8,
CPT,56553,56553,1.8,0.81
CPT,56704,56704,1.8,
CPT,56764,56764,1.8,0.58
CPT,59574,59574,1.8,
CPT,59670,59670,1.8,
CPT,60131,60131,1.8,
CPT,61902,61902,1.8,
CPT,62521,62521,1.8,
CPT,62526,62526,1.8,
CPT,62593,62593,1.8,
CPT,62597,62597,1.8,
CPT,62598,62598,1.8,
CPT,62604,62604,1.8,
CPT,62605,62605,1.8,
CPT,62606,62606,1.8,
CPT,62766,62766,1.8,
CPT,63243,63243,1.8,
CPT,64660,64660,1.8,0.8
CPT,71732,71732,1.8,
CPT,72463,72463,1.8,0.58
CPT,75679,75679,1.8,
CPT,75754,75754,1.8,
CPT,75797,75797,1.8,
CPT,76006,76006,1.8,
CPT,76103,76103,1.8,
CPT,86464,86464,1.8,0.8
CPT,86736,86736,1.8,
CPT,86994,86994,1.8,
CPT,87698,87698,1.8,0.75
CPT,87701,87701,1.8,0.75
CPT,87702,87702,1.8,0.75
CPT,87703,87703,1.8,0.75
CPT,87705,87705,1.8,0.75
CPT,88004,88004,1.8,
CPT,88006,88006,1.8,
CPT,88008,88008,1.8,
CPT,88010,88010,1.8,
CPT,88198,88198,1.8,0.79
CPT,88199,88199,1.8,0.79
CPT,88200,88200,1.8,0.79
CPT,88201,88201,1.8,0.79
CPT,88202,88202,1.8,0.79
CPT,88203,88203,1.8,0.79
CPT,88204,88204,1.8,0.79
CPT,88205,88205,1.8,0.79
CPT,88219,88219,1.8,0.8
CPT,88287,88287,1.8,0.8
CPT,88368,88368,1.8,
CPT,90630,90630,1.8,0.8
CPT,91738,91738,1.8,0.8
CPT,91956,91956,1.8,0.81
CPT,92038,92038,1.8,0.81
CPT,92108,92108,1.8,0.81
CPT,92126,92126,1.8,0.81
CPT,92195,92195,1.8,
CPT,92202,92202,1.8,
CPT,92226,92226,1.8,
CPT,92251,92251,1.8,
CPT,92252,92252,1.8,
CPT,92269,92269,1.8,
CPT,93264,93264,1.8,0.75
CPT,93266,93266,1.8,0.75
CPT,93463,93463,1.8,0.8
CPT,94442,94442,1.8,0.81
CPT,94444,94444,1.8,0.81
CPT,94445,94445,1.8,0.81
CPT,94446,94446,1.8,0.81
CPT,94449,94449,1.8,0.81
CPT,94572,94572,1.8,
CPT,94643,94643,1.8,0.8
CPT,94689,94689,1.8,0.81
CPT,95021,95021,1.8,
CPT,97189,97189,1.8,0.75
CPT,97190,97190,1.8,0.75
CPT,97529,97529,1.8,0.75
CPT,99845,99845,1.8,
CPT,100372,100372,1.8,
CPT,100522,100522,1.8,0.8
CPT,100854,100854,1.8,
CPT,100855,100855,1.8,
CPT,100856,100856,1.8,
CPT,101299,101299,1.8,0.8
CPT,102405,102405,1.8,0.75
CPT,102439,102439,1.8,0.8
CPT,102440,102440,1.8,0.8
CPT,102610,102610,1.8,0.75
CPT,103027,103027,1.8,
CPT,104673,104673,1.8,
CPT,104674,104674,1.8,
CPT,107929,107929,1.8,0.8
CPT,108084,108084,1.8,0.81
CPT,109568,109568,1.8,0.81
CPT,111786,111786,1.8,0.75
CPT,111789,111789,1.8,0.75
CPT,112438,112438,1.8,
CPT,113575,113575,1.8,0.75
CPT,113579,113579,1.8,0.75
CPT,113580,113580,1.8,0.75
CPT,113586,113586,1.8,0.75
CPT,113592,113592,1.8,0.75
CPT,115124,115124,1.8,0.75
CPT,115126,115126,1.8,0.75
CPT,118117,118117,1.8,0.75
CPT,120359,120359,1.8,0.75
CPT,120365,120365,1.8,0.75
CPT,121044,121044,1.8,0.8
CPT,122884,122884,1.8,0.8
CPT,123388,123388,1.8,0.81
CPT,123403,123403,1.8,0.8
CPT,123618,123618,1.8,
CPT,123836,123836,1.8,0.81
CPT,125025,125025,1.8,0.81
CPT,125208,125208,1.8,0.75
CPT,125217,125217,1.8,0.75
CPT,125219,125219,1.8,0.75
CPT,125394,125394,1.8,
CPT,125522,125522,1.8,0.58
CPT,125782,125782,1.8,
CPT,128104,128104,1.8,
CPT,128163,128163,1.8,0.75
CPT,128952,128952,1.8,0.75
CPT,128953,128953,1.8,0.75
CPT,129246,129246,1.8,0.81
CPT,130441,130441,1.8,0.8
CPT,133464,133464,1.8,0.8
CPT,133560,133560,1.8,0.8
CPT,133996,133996,1.8,0.81
CPT,134005,134005,1.8,0.81
CPT,134012,134012,1.8,0.81
CPT,134998,134998,1.8,
CPT,135525,135525,1.8,0.8
CPT,137334,137334,1.8,0.8
CPT,137340,137340,1.8,0.8
CPT,137341,137341,1.8,0.8
CPT,139811,139811,1.8,0.8
CPT,141819,141819,1.8,0.81
CPT,142586,142586,1.8,0.8
CPT,144883,144883,1.8,0.8
CPT,145430,145430,1.8,0.8
CPT,145611,145611,1.8,0.81
CPT,147155,147155,1.8,0.8
CPT,148893,148893,1.8,0.8
CPT,148984,148984,1.8,0.8
CPT,149297,149297,1.8,0.8
CPT,149445,149445,1.8,0.7935
CPT,149485,149485,1.8,0.7935
CPT,151260,151260,1.8,0.81
CPT,153172,153172,1.8,0.8
CPT,153715,153715,1.8,0.81
CPT,153755,153755,1.8,0.81
CPT,154165,154165,1.8,
CPT,154596,154596,1.8,0.8
CPT,154704,154704,1.8,0.8
CPT,155148,155148,1.8,0.8
CPT,155505,155505,1.8,0.8
CPT,157866,157866,1.8,0.8
CPT,158568,158568,1.8,0.8
CPT,158569,158569,1.8,0.8
CPT,160122,160122,1.8,0.79
CPT,160385,160385,1.8,0.79
CPT,161041,161041,1.8,0.8
CPT,161228,161228,1.8,0.8
CPT,161718,161718,1.8,0.78
CPT,161788,161788,1.8,
CPT,165057,165057,1.8,0.8
CPT,165066,165066,1.8,0.8
CPT,169850,169850,1.8,0.81
CPT,171580,171580,1.8,0.8
CPT,172278,172278,1.8,0.8
CPT,174889,174889,1.8,0.8
CPT,175322,175322,1.8,0.79
CPT,175481,175481,1.8,0.8
CPT,175482,175482,1.8,0.79
CPT,176079,176079,1.8,
CPT,176090,176090,1.8,
CPT,178092,178092,1.8,
CPT,179101,179101,1.8,0.8
CPT,179159,179159,1.8,0.8
CPT,180091,180091,1.8,0.81
CPT,180828,180828,1.8,0.7935
CPT,180830,180830,1.8,0.7935
CPT,181123,181123,1.8,0.8
CPT,182112,182112,1.8,
CPT,183084,183084,1.8,0.79
CPT,184140,184140,1.8,0.79
CPT,184353,184353,1.8,0.8
CPT,185490,185490,1.8,0.79
CPT,186110,186110,1.8,0.78
CPT,187138,187138,1.8,0.8
CPT,187632,187632,1.8,0.79
CPT,189139,189139,1.8,
CPT,190606,190606,1.8,0.8
CPT,194332,194332,1.8,0.8
CPT,194639,194639,1.8,
CPT,196314,196314,1.8,0.8
CPT,197870,197870,1.8,0.78
CPT,198122,198122,1.8,0.8
CPT,198250,198250,1.8,0.75
CPT,199108,199108,1.8,0.79
CPT,199110,199110,1.8,0.79
CPT,199129,199129,1.8,0.79
CPT,200008,200008,1.8,
CPT,200178,200178,1.8,
CPT,200261,200261,1.8,
CPT,200716,200716,1.8,0.79
CPT,200782,200782,1.8,0.79
CPT,204876,204876,1.8,0.79
CPT,208082,208082,1.8,0.7935
CPT,209201,209201,1.8,0.8
CPT,209217,209217,1.8,0.79
CPT,211080,211080,1.8,0.79
CPT,211589,211589,1.8,0.8
CPT,211901,211901,1.8,0.8
CPT,213013,213013,1.8,0.79
CPT,213014,213014,1.8,0.78
CPT,213312,213312,1.8,0.8
CPT,213447,213447,1.8,0.79
CPT,215526,215526,1.8,
CPT,215540,215540,1.8,0.75
CPT,215541,215541,1.8,0.75
CPT,217364,217364,1.8,
CPT,217710,217710,1.8,0.8
CPT,218406,218406,1.8,0.79
CPT,219103,219103,1.8,0.8
CPT,219313,219313,1.8,
CPT,219596,219596,1.8,0.8
CPT,220159,220159,1.8,0.79
CPT,220162,220162,1.8,0.8
CPT,221022,221022,1.8,0.8
CPT,224502,224502,1.8,0.81
CPT,224517,224517,1.8,0.81
CPT,224518,224518,1.8,0.81
CPT,224536,224536,1.8,0.81
CPT,224537,224537,1.8,0.81
CPT,224585,224585,1.8,0.81
CPT,224597,224597,1.8,
CPT,224687,224687,1.8,
CPT,225268,225268,1.8,0.8
CPT,8835,8835,1.79,0.8
CPT,10387,10387,1.79,
CPT,13473,13473,1.79,
CPT,13754,13754,1.79,
CPT,19691,19691,1.79,0.8
CPT,20634,20634,1.79,0.8
CPT,23283,23283,1.79,
CPT,25152,25152,1.79,0.8
CPT,27058,27058,1.79,0.8
CPT,34195,34195,1.79,0.8
CPT,40561,40561,1.79,0.81
CPT,45505,45505,1.79,0.81
CPT,45525,45525,1.79,0.81
CPT,46131,46131,1.79,0.81
CPT,48450,48450,1.79,0.8
CPT,55399,55399,1.79,0.81
CPT,56082,56082,1.79,0.81
CPT,56550,56550,1.79,0.8
CPT,71969,71969,1.79,0.85
CPT,75947,75947,1.79,0.81
CPT,92089,92089,1.79,0.81
CPT,101562,101562,1.79,
CPT,148899,148899,1.79,0.8
CPT,165065,165065,1.79,0.8
CPT,168279,168279,1.79,0.79
CPT,224573,224573,1.79,0.81
CPT,13752,13752,1.78,
CPT,13823,13823,1.78,
CPT,13824,13824,1.78,
CPT,23362,23362,1.78,
CPT,24863,24863,1.78,
CPT,28963,28963,1.78,
CPT,33744,33744,1.78,
CPT,43901,43901,1.78,0.81
CPT,45455,45455,1.78,0.81
CPT,55398,55398,1.78,0.81
