TYPE,CODE,CODE_CPT,gwl,a
CPT,30920,,,0.58
CPT,30921,,,0.58
CPT,30923,,,0.8
CPT,30924,,,0.58
CPT,30925,,,0.8
CPT,30926,,,0.8
CPT,30927,,,0.79
CPT,30928,,,0.79
CPT,30940,,,
CPT,30941,,,
CPT,30942,,,
CPT,30943,,,
CPT,30944,,,
CPT,30945,,,
CPT,30946,,,
CPT,30947,,,
CPT,30951,,,0.8
CPT,30960,,,0.58
CPT,30970,,,0.58
CPT,30972,,,0.58
CPT,30973,,,
CPT,30974,,,
CPT,30983,,,0.58
CPT,30988,,,0.8
CPT,30992,,,0.58
CPT,30996,,,0.8
CPT,30998,,,0.8
CPT,31005,,,0.8
CPT,31008,,,0.8
CPT,31019,,,0.8
CPT,31021,,,0.8
CPT,31026,,,0.8
CPT,31035,,,
CPT,31036,,,
CPT,31040,,,0.8
CPT,31041,,,0.8
CPT,31060,,,
CPT,31065,,,
CPT,31068,,,
CPT,31076,,,
CPT,31077,,,
CPT,31078,,,
CPT,31082,,,
CPT,31084,,,
CPT,31100,,,
CPT,31105,,,
CPT,31106,,,
CPT,31108,,,
CPT,31176,,,0.8
CPT,31195,,,
CPT,31196,,,
CPT,31199,,,
CPT,31200,,,
CPT,31201,,,0.8
CPT,31202,,,0.8
CPT,31203,,,
CPT,31204,,,
CPT,31206,,,0.8
CPT,31207,,,0.8
CPT,31208,,,0.8
CPT,31209,,,0.8
CPT,31211,,,0.8
CPT,31212,,,0.8
CPT,31213,,,
CPT,31214,,,0.8
CPT,31215,,,0.8
CPT,31216,,,
CPT,31235,,,
CPT,31236,,,
CPT,31237,,,
CPT,31238,,,
CPT,31239,,,
CPT,31240,,,0.8
CPT,31244,,,0.8
CPT,31245,,,0.8
CPT,31250,,,0.8
CPT,31253,,,0.8
CPT,31254,,,0.8
CPT,31255,,,
CPT,31256,,,0.8
CPT,31257,,,0.8
CPT,31258,,,0.8
CPT,31259,,,0.8
CPT,31260,,,0.8
CPT,31261,,,0.8
CPT,31266,,,0.8
CPT,31274,,,0.8
CPT,31275,,,0.8
CPT,31276,,,0.8
CPT,31283,,,0.58
CPT,31298,,,0.8
CPT,31301,,,0.8
CPT,31302,,,0.8
CPT,31304,,,
CPT,31305,,,
CPT,31306,,,
CPT,31307,,,
CPT,31308,,,
CPT,31309,,,
CPT,31310,,,
CPT,31328,,,
CPT,31329,,,
CPT,31339,,,0.8
CPT,31341,,,0.8
CPT,31343,,,0.8
CPT,31345,,,
CPT,31346,,,0.8
CPT,31357,,,0.8
CPT,31365,,,0.8
CPT,31366,,,0.8
CPT,31372,,,0.58
CPT,31373,,,0.58
CPT,31374,,,0.58
CPT,31384,,,
CPT,31403,,,
CPT,31404,,,
CPT,31416,,,0.8
CPT,31417,,,0.8
CPT,31418,,,0.8
CPT,31420,,,
CPT,31424,,,
CPT,31425,,,
CPT,31426,,,
CPT,31427,,,
CPT,31428,,,
CPT,31430,,,
CPT,31431,,,
CPT,31432,,,
CPT,31433,,,
CPT,31434,,,
CPT,31435,,,
CPT,31436,,,
CPT,31437,,,0.8
CPT,31439,,,0.8
CPT,31441,,,0.8
CPT,31442,,,0.8
CPT,31443,,,0.8
CPT,31445,,,0.8
CPT,31446,,,
CPT,31461,,,
CPT,31473,,,
CPT,31485,,,
CPT,31510,,,
CPT,31511,,,
CPT,31514,,,
CPT,31515,,,
CPT,31538,,,
CPT,31540,,,
CPT,31542,,,0.8
CPT,31545,,,0.58
CPT,31546,,,0.58
CPT,31547,,,0.58
CPT,31548,,,
CPT,31549,,,
CPT,31550,,,
CPT,31551,,,0.58
CPT,31552,,,0.8
CPT,31554,,,0.58
CPT,31555,,,0.58
CPT,31556,,,0.8
CPT,31557,,,0.79
CPT,31559,,,
CPT,31560,,,
CPT,31561,,,
CPT,31562,,,
CPT,31564,,,
CPT,31566,,,0.58
CPT,31567,,,0.58
CPT,31570,,,
CPT,31571,,,
CPT,31582,,,0.58
CPT,31583,,,
CPT,31584,,,
CPT,31585,,,0.8
CPT,31586,,,
CPT,31592,,,
CPT,31593,,,
CPT,31596,,,0.58
CPT,31599,,,
CPT,31606,,,
CPT,31607,,,
CPT,31608,,,
CPT,31629,,,
CPT,31630,,,
CPT,31631,,,
CPT,31632,,,
CPT,31633,,,
CPT,31634,,,
CPT,31635,,,
CPT,31636,,,
CPT,31637,,,
CPT,31638,,,
CPT,31639,,,
CPT,31640,,,
CPT,31641,,,
CPT,31642,,,
CPT,31643,,,
CPT,31645,,,
CPT,31648,,,
CPT,31649,,,
CPT,31650,,,
CPT,31651,,,
CPT,31652,,,
CPT,31653,,,
CPT,31654,,,
CPT,31655,,,
CPT,31656,,,
CPT,31657,,,
CPT,31658,,,
CPT,31659,,,
CPT,31660,,,
CPT,31661,,,
CPT,31662,,,
CPT,31663,,,
CPT,31664,,,
CPT,31665,,,
CPT,31666,,,
CPT,31667,,,
CPT,31668,,,
CPT,31669,,,
CPT,31670,,,
CPT,31877,,,0.58
CPT,31878,,,0.58
CPT,31879,,,0.8
CPT,31884,,,0.8
CPT,31885,,,0.8
CPT,31886,,,
CPT,31887,,,
CPT,31888,,,
CPT,31890,,,
CPT,31891,,,
CPT,31892,,,
CPT,31893,,,
CPT,31894,,,
CPT,31895,,,
CPT,31896,,,
CPT,31898,,,
CPT,31904,,,
CPT,31911,,,
CPT,31912,,,
CPT,31913,,,
CPT,31914,,,
CPT,31915,,,
CPT,31916,,,
CPT,31917,,,
CPT,31918,,,
CPT,31919,,,
CPT,31923,,,
CPT,31928,,,
CPT,31931,,,
CPT,31946,,,
CPT,31969,,,
CPT,31970,,,
CPT,31971,,,
CPT,31979,,,
CPT,31980,,,
CPT,31981,,,
CPT,31982,,,
CPT,31983,,,
CPT,31984,,,
CPT,31986,,,
CPT,31987,,,
CPT,31988,,,
CPT,31993,,,
CPT,31994,,,
CPT,31995,,,
CPT,31996,,,
CPT,31997,,,
CPT,31998,,,
CPT,31999,,,
CPT,32016,,,
CPT,32017,,,
CPT,32018,,,
CPT,32045,,,
CPT,32046,,,
CPT,32047,,,
CPT,32049,,,
CPT,32050,,,
CPT,32051,,,
CPT,32052,,,
CPT,32053,,,
CPT,32056,,,
CPT,32057,,,
CPT,32058,,,
CPT,32059,,,
CPT,32060,,,
CPT,32061,,,
CPT,32062,,,
CPT,32063,,,
CPT,32064,,,
CPT,32065,,,
CPT,32066,,,
CPT,32067,,,
CPT,32115,,,
CPT,32116,,,
CPT,32117,,,
CPT,32118,,,
CPT,32119,,,
CPT,32120,,,
CPT,32121,,,
CPT,32122,,,
CPT,32123,,,
CPT,32124,,,
CPT,32125,,,
CPT,32126,,,
CPT,32127,,,
CPT,32128,,,
CPT,32129,,,
CPT,32130,,,
CPT,32131,,,
CPT,32132,,,
CPT,32133,,,
CPT,32134,,,
CPT,32135,,,
CPT,32136,,,
CPT,32137,,,
CPT,32138,,,
CPT,32139,,,
CPT,32140,,,
CPT,32141,,,
CPT,32142,,,
CPT,32143,,,
CPT,32144,,,
CPT,32145,,,
CPT,32146,,,
CPT,32147,,,
CPT,32148,,,
CPT,32149,,,
CPT,32150,,,
CPT,32151,,,
CPT,32152,,,
CPT,32153,,,
CPT,32154,,,
CPT,32155,,,
CPT,32156,,,
CPT,32157,,,
CPT,32158,,,
CPT,32159,,,
CPT,32174,,,0.8
CPT,32175,,,0.8
CPT,32176,,,0.8
CPT,32177,,,
CPT,32178,,,
CPT,32179,,,
CPT,32180,,,
CPT,32181,,,
CPT,32183,,,
CPT,32186,,,
CPT,32189,,,
CPT,32193,,,
CPT,32194,,,
CPT,32195,,,
CPT,32196,,,
CPT,32213,,,
CPT,32214,,,
CPT,32238,,,
CPT,32239,,,
CPT,32240,,,
CPT,32241,,,
CPT,32242,,,
CPT,32243,,,
CPT,32245,,,
CPT,32248,,,
CPT,32249,,,
CPT,32250,,,
CPT,32251,,,
CPT,32252,,,
CPT,32253,,,
CPT,32254,,,0.8
CPT,32255,,,0.8
CPT,32256,,,0.81
CPT,32258,,,
CPT,32259,,,
CPT,32261,,,
CPT,32262,,,
CPT,32263,,,
CPT,32264,,,
CPT,32273,,,
CPT,32274,,,
CPT,32275,,,
CPT,32276,,,
CPT,32277,,,
CPT,32278,,,
CPT,32279,,,
CPT,32280,,,
CPT,32281,,,
CPT,32287,,,
CPT,32288,,,
CPT,32289,,,
CPT,32290,,,
CPT,32291,,,
CPT,32292,,,
CPT,32293,,,
CPT,32296,,,0.58
CPT,32297,,,0.58
CPT,32298,,,
CPT,32299,,,
CPT,32300,,,
CPT,32301,,,
CPT,32303,,,
CPT,32304,,,
CPT,32305,,,
CPT,32307,,,
CPT,32308,,,
CPT,32310,,,
CPT,32311,,,
CPT,32312,,,
CPT,32313,,,
CPT,32388,,,
CPT,32393,,,
CPT,32570,,,
CPT,32571,,,
CPT,32629,,,
CPT,32630,,,
CPT,32631,,,
CPT,32632,,,
CPT,32633,,,
CPT,32639,,,
CPT,32644,,,
CPT,32645,,,
CPT,32646,,,
CPT,32647,,,
CPT,32648,,,
CPT,32649,,,
CPT,32650,,,
CPT,32659,,,
CPT,32660,,,
CPT,32661,,,
CPT,32662,,,
CPT,32663,,,
CPT,32664,,,
CPT,32667,,,
CPT,32668,,,
CPT,32671,,,
CPT,32672,,,
CPT,32673,,,
CPT,32674,,,
CPT,32675,,,
CPT,32676,,,
CPT,32677,,,
CPT,32682,,,
CPT,32683,,,
CPT,32684,,,
CPT,32685,,,
CPT,32695,,,
CPT,32696,,,
CPT,32697,,,
CPT,32698,,,
CPT,32699,,,
CPT,32700,,,
CPT,32701,,,
CPT,32711,,,
CPT,32712,,,
CPT,32715,,,
CPT,32716,,,
CPT,32717,,,
CPT,32724,,,
CPT,32725,,,
CPT,32726,,,
CPT,32727,,,
CPT,32738,,,
CPT,32741,,,
CPT,32742,,,
CPT,32743,,,
CPT,32744,,,
CPT,32746,,,
CPT,32747,,,
CPT,32749,,,
CPT,32750,,,
CPT,32751,,,
CPT,32752,,,
CPT,32756,,,
CPT,32757,,,
CPT,32758,,,
CPT,32768,,,
CPT,32769,,,
CPT,32770,,,
CPT,32771,,,
CPT,32775,,,
CPT,32776,,,
CPT,32783,,,
CPT,32786,,,
CPT,32788,,,
CPT,32789,,,
CPT,32790,,,
CPT,32791,,,
CPT,32792,,,
CPT,32793,,,
CPT,32795,,,
CPT,32796,,,
CPT,32831,,,
CPT,32832,,,
CPT,32833,,,
CPT,32834,,,
CPT,32835,,,
CPT,32836,,,
CPT,32837,,,
CPT,32838,,,
CPT,32839,,,
CPT,32840,,,
CPT,32841,,,
CPT,32842,,,
CPT,32843,,,
CPT,32844,,,
CPT,32845,,,
CPT,32846,,,
CPT,32847,,,
CPT,32848,,,
CPT,32849,,,
CPT,32850,,,
CPT,32851,,,
CPT,32852,,,
CPT,32853,,,
CPT,32857,,,
CPT,32896,,,
CPT,32909,,,
CPT,32910,,,
CPT,32917,,,
CPT,32918,,,
CPT,32936,,,
CPT,32937,,,
CPT,32938,,,
CPT,32939,,,
CPT,32940,,,
CPT,32948,,,
CPT,32949,,,
CPT,32950,,,
CPT,33005,,,
CPT,33013,,,
CPT,33022,,,
CPT,33023,,,
CPT,33024,,,
CPT,33025,,,
CPT,33107,,,
CPT,33109,,,
CPT,33111,,,
CPT,33125,,,0.58
CPT,33128,,,
CPT,33129,,,
CPT,33130,,,
CPT,33132,,,0.8
CPT,33137,,,0.8
CPT,33144,,,
CPT,33146,,,
CPT,33147,,,
CPT,33150,,,
CPT,33158,,,
CPT,33159,,,
CPT,33160,,,
CPT,33161,,,
CPT,33162,,,
CPT,33164,,,
CPT,33165,,,
CPT,33166,,,
CPT,33167,,,
CPT,33171,,,
CPT,33172,,,
CPT,33173,,,
CPT,33175,,,0.8
CPT,33181,,,
CPT,33182,,,
CPT,33183,,,
CPT,33185,,,
CPT,33186,,,0.8
CPT,33191,,,
CPT,33192,,,
CPT,33193,,,
CPT,33194,,,
CPT,33198,,,0.8
CPT,33200,,,
CPT,33201,,,
CPT,33202,,,
CPT,33204,,,0.8
CPT,33205,,,
CPT,33206,,,
CPT,33207,,,
CPT,33211,,,0.58
CPT,33212,,,0.58
CPT,33214,,,
CPT,33215,,,
CPT,33216,,,
CPT,33217,,,
CPT,33218,,,0.8
CPT,33219,,,
CPT,33220,,,
CPT,33222,,,
CPT,33226,,,0.8
CPT,33229,,,
CPT,33230,,,
CPT,33231,,,0.8
CPT,33232,,,
CPT,33233,,,
CPT,33235,,,0.8
CPT,33239,,,0.58
CPT,33241,,,
CPT,33242,,,
CPT,33243,,,
CPT,33244,,,
CPT,33245,,,
CPT,33260,,,0.8
CPT,33263,,,0.8
CPT,33264,,,0.8
CPT,33265,,,0.8
CPT,33266,,,
CPT,33267,,,0.8
CPT,33268,,,
CPT,33269,,,0.8
CPT,33270,,,
CPT,33274,,,0.8
CPT,33279,,,0.8
CPT,33281,,,
CPT,33283,,,
CPT,33284,,,
CPT,33289,,,
CPT,33291,,,
CPT,33293,,,
CPT,33295,,,
CPT,33297,,,0.8
CPT,33300,,,0.8
CPT,33305,,,0.8
CPT,33307,,,0.8
CPT,33312,,,0.8
CPT,33314,,,0.8
CPT,33335,,,0.8
CPT,33336,,,0.8
CPT,33338,,,0.8
CPT,33340,,,
CPT,33342,,,0.8
CPT,33343,,,
CPT,33344,,,
CPT,33346,,,
CPT,33347,,,
CPT,33348,,,0.81
CPT,33350,,,0.8
CPT,33354,,,0.8
CPT,33356,,,
CPT,33357,,,
CPT,33359,,,
CPT,33360,,,
CPT,33361,,,
CPT,33362,,,
CPT,33363,,,
CPT,33364,,,
CPT,33365,,,
CPT,33398,,,
CPT,33399,,,
CPT,33400,,,
CPT,33401,,,
CPT,33402,,,
CPT,33403,,,
CPT,33404,,,
CPT,33405,,,
CPT,33406,,,
CPT,33407,,,
CPT,33408,,,
CPT,33409,,,
CPT,33410,,,
CPT,33411,,,
CPT,33412,,,
CPT,33413,,,
CPT,33414,,,
CPT,33415,,,
CPT,33416,,,
CPT,33417,,,
CPT,33418,,,
CPT,33419,,,
CPT,33420,,,
CPT,33421,,,
CPT,33422,,,
CPT,33423,,,
CPT,33424,,,
CPT,33425,,,
CPT,33426,,,
CPT,33427,,,
CPT,33428,,,
CPT,33429,,,
CPT,33430,,,
CPT,33431,,,
CPT,33432,,,
CPT,33433,,,
CPT,33434,,,
CPT,33435,,,
CPT,33436,,,
CPT,33437,,,
CPT,33438,,,
CPT,33439,,,
CPT,33440,,,
CPT,33441,,,
CPT,33442,,,
CPT,33443,,,
CPT,33444,,,
CPT,33445,,,
CPT,33446,,,
CPT,33447,,,
CPT,33448,,,
CPT,33449,,,
CPT,33450,,,
CPT,33451,,,
CPT,33452,,,
CPT,33453,,,
CPT,33454,,,
CPT,33455,,,
CPT,33456,,,
CPT,33464,,,
CPT,33465,,,
CPT,33467,,,
CPT,33469,,,
CPT,33470,,,
CPT,33472,,,
CPT,33474,,,
CPT,33475,,,
CPT,33476,,,
CPT,33477,,,
CPT,33478,,,
CPT,33479,,,
CPT,33480,,,
CPT,33481,,,
CPT,33482,,,
CPT,33483,,,
CPT,33486,,,
CPT,33487,,,
CPT,33488,,,
CPT,33496,,,
CPT,33497,,,
CPT,33498,,,
CPT,33499,,,
CPT,33505,,,
CPT,33506,,,
CPT,33509,,,
CPT,33510,,,
CPT,33511,,,
CPT,33512,,,
CPT,33516,,,0.58
CPT,33518,,,0.58
CPT,33519,,,0.58
CPT,33528,,,
CPT,33529,,,
CPT,33530,,,
CPT,33531,,,
CPT,33532,,,
CPT,33533,,,
CPT,33534,,,
CPT,33535,,,
CPT,33536,,,
CPT,33537,,,
CPT,33538,,,
CPT,33539,,,
CPT,33599,,,
CPT,33600,,,
CPT,33601,,,
CPT,33602,,,
CPT,33603,,,
CPT,33604,,,
CPT,33605,,,
CPT,33606,,,
CPT,33607,,,
CPT,33608,,,
CPT,33617,,,
CPT,33619,,,
CPT,33621,,,
CPT,33622,,,
CPT,33624,,,
CPT,33626,,,
CPT,33628,,,
CPT,33629,,,
CPT,33630,,,
CPT,33631,,,
CPT,33636,,,
CPT,33638,,,
CPT,33639,,,
CPT,33640,,,
CPT,33641,,,
CPT,33642,,,
CPT,33643,,,
CPT,33644,,,
CPT,33645,,,
CPT,33646,,,
CPT,33647,,,
CPT,33648,,,
CPT,33649,,,
CPT,33658,,,
CPT,33660,,,
CPT,33661,,,
CPT,33663,,,
CPT,33665,,,
CPT,33668,,,
CPT,33669,,,
CPT,33671,,,
CPT,33681,,,
CPT,33682,,,
CPT,33683,,,
CPT,33687,,,
CPT,33688,,,
CPT,33689,,,
CPT,33690,,,
CPT,33691,,,
CPT,33692,,,
CPT,33693,,,
CPT,33694,,,
CPT,33695,,,
CPT,33696,,,
CPT,33697,,,
CPT,33698,,,
CPT,33699,,,
CPT,33715,,,
CPT,33716,,,
CPT,33718,,,
CPT,33721,,,0.8
CPT,33722,,,0.8
CPT,33723,,,0.8
CPT,33724,,,0.8
CPT,33725,,,
CPT,33726,,,
CPT,33727,,,
CPT,33728,,,
CPT,33729,,,
CPT,33730,,,
CPT,33731,,,
CPT,33764,,,
CPT,33765,,,
CPT,33766,,,
CPT,33767,,,
CPT,33774,,,
CPT,33775,,,
CPT,33777,,,
CPT,33778,,,
CPT,33780,,,
CPT,33781,,,
CPT,33782,,,
CPT,33783,,,
CPT,33784,,,
CPT,33785,,,
CPT,33786,,,
CPT,33787,,,
CPT,33788,,,
CPT,33789,,,
CPT,33790,,,
CPT,33791,,,
CPT,33792,,,
CPT,33793,,,
CPT,33794,,,
CPT,33796,,,
CPT,33797,,,
CPT,33798,,,
CPT,33799,,,
CPT,33800,,,
CPT,33801,,,
CPT,33802,,,
CPT,33803,,,
CPT,33807,,,
CPT,33808,,,
CPT,33809,,,
CPT,33810,,,
CPT,33811,,,
CPT,33812,,,
CPT,33814,,,
CPT,33816,,,
CPT,33819,,,
CPT,33822,,,
CPT,33823,,,
CPT,33854,,,
CPT,33855,,,
CPT,33856,,,
CPT,33857,,,
CPT,33860,,,
CPT,33861,,,
CPT,33863,,,
CPT,33864,,,
CPT,33881,,,
CPT,33882,,,
CPT,33883,,,
CPT,33884,,,
CPT,33886,,,
CPT,33887,,,
CPT,33888,,,
CPT,33889,,,
CPT,33890,,,
CPT,33891,,,
CPT,33892,,,
CPT,33893,,,
CPT,33894,,,
CPT,33896,,,
CPT,33897,,,
CPT,33898,,,
CPT,33899,,,
CPT,33901,,,
CPT,33902,,,
CPT,33903,,,
CPT,33907,,,
CPT,33908,,,
CPT,33910,,,
CPT,33911,,,
CPT,33912,,,
CPT,33913,,,
CPT,33914,,,
CPT,33916,,,
CPT,33917,,,
CPT,33918,,,
CPT,33922,,,
CPT,33923,,,
CPT,33924,,,
CPT,33936,,,
CPT,33937,,,
CPT,33939,,,
CPT,33940,,,
CPT,33942,,,
CPT,33943,,,
CPT,33949,,,0.8
CPT,33951,,,0.8
CPT,33956,,,
CPT,33966,,,
CPT,33968,,,
CPT,33969,,,
CPT,33976,,,
CPT,33977,,,
CPT,33978,,,
CPT,33979,,,
CPT,33980,,,
CPT,33981,,,
CPT,33982,,,
CPT,33983,,,
CPT,33984,,,
CPT,33985,,,
CPT,33986,,,
CPT,33991,,,
CPT,33992,,,
CPT,33993,,,
CPT,33994,,,
CPT,33995,,,
CPT,33996,,,
CPT,33997,,,
CPT,33998,,,
CPT,33999,,,
CPT,34005,,,
CPT,34006,,,
CPT,34007,,,
CPT,34008,,,
CPT,34009,,,
CPT,34010,,,
CPT,34011,,,
CPT,34012,,,
CPT,34017,,,0.8
CPT,34019,,,0.8
CPT,34021,,,0.8
CPT,34022,,,0.8
CPT,34025,,,0.8
CPT,34026,,,0.8
CPT,34028,,,0.8
CPT,34029,,,0.8
CPT,34030,,,0.8
CPT,34031,,,0.8
CPT,34032,,,0.8
CPT,34033,,,0.8
CPT,34034,,,0.8
CPT,34035,,,0.8
CPT,34037,,,0.8
CPT,34038,,,
CPT,34040,,,0.8
CPT,34041,,,
CPT,34042,,,
CPT,34043,,,
CPT,34044,,,
CPT,34045,,,
CPT,34046,,,
CPT,34048,,,0.8
CPT,34049,,,0.8
CPT,34050,,,
CPT,34051,,,
CPT,34052,,,
CPT,34053,,,
CPT,34054,,,
CPT,34055,,,
CPT,34056,,,
CPT,34057,,,
CPT,34058,,,
CPT,34059,,,
CPT,34060,,,
CPT,34061,,,
CPT,34062,,,
CPT,34063,,,
CPT,34064,,,
CPT,34066,,,
CPT,34067,,,
CPT,34069,,,
CPT,34070,,,
CPT,34077,,,
CPT,34080,,,
CPT,34082,,,
CPT,34083,,,
CPT,34084,,,
CPT,34085,,,
CPT,34087,,,
CPT,34088,,,
CPT,34089,,,
CPT,34090,,,
CPT,34091,,,
CPT,34092,,,
CPT,34093,,,
CPT,34094,,,
CPT,34095,,,
CPT,34096,,,
CPT,34097,,,
CPT,34098,,,
CPT,34099,,,
CPT,34100,,,
CPT,34101,,,
CPT,34102,,,
CPT,34132,,,
CPT,34133,,,0.58
CPT,34136,,,0.58
CPT,34137,,,0.58
CPT,34138,,,0.58
CPT,34142,,,0.8
CPT,34143,,,
CPT,34144,,,
CPT,34145,,,
CPT,34146,,,0.8
CPT,34147,,,0.8
CPT,34148,,,
CPT,34149,,,
CPT,34151,,,
CPT,34152,,,
CPT,34179,,,0.58
CPT,34181,,,0.58
CPT,34182,,,0.58
CPT,34184,,,
CPT,34185,,,
CPT,34186,,,
CPT,34200,,,0.58
CPT,34201,,,0.58
CPT,34217,,,0.8
CPT,34219,,,0.8
CPT,34231,,,
CPT,34237,,,
CPT,34239,,,
CPT,34249,,,
CPT,34250,,,
CPT,34251,,,
CPT,34252,,,
CPT,34253,,,
CPT,34254,,,
CPT,34255,,,
CPT,34283,,,
CPT,34284,,,
CPT,34286,,,
CPT,34287,,,
CPT,34288,,,
CPT,34289,,,
CPT,34300,,,0.58
CPT,34301,,,
CPT,34302,,,0.58
CPT,34305,,,
CPT,34307,,,0.58
CPT,34308,,,0.58
CPT,34309,,,
CPT,34310,,,
CPT,34311,,,
CPT,34312,,,
CPT,34317,,,0.58
CPT,34318,,,
CPT,34320,,,0.58
CPT,34321,,,0.58
CPT,34322,,,
CPT,34323,,,0.58
CPT,34324,,,0.58
CPT,34326,,,0.58
CPT,34329,,,
CPT,34330,,,
CPT,34331,,,
CPT,34333,,,
CPT,34334,,,
CPT,34335,,,
CPT,34336,,,
CPT,34337,,,
CPT,34340,,,
CPT,34341,,,
CPT,34347,,,
CPT,34348,,,
CPT,34349,,,0.58
CPT,34351,,,0.58
CPT,34352,,,0.58
CPT,34353,,,0.58
CPT,34354,,,0.58
CPT,34355,,,0.58
CPT,34356,,,0.58
CPT,34357,,,0.58
CPT,34358,,,0.58
CPT,34359,,,0.58
CPT,34361,,,0.58
CPT,34362,,,
CPT,34363,,,
CPT,34365,,,0.58
CPT,34366,,,
CPT,34367,,,
CPT,34368,,,
CPT,34369,,,
CPT,34370,,,
CPT,34371,,,
CPT,34372,,,
CPT,34373,,,
CPT,34374,,,
CPT,34375,,,
CPT,34388,,,
CPT,34389,,,
CPT,34390,,,
CPT,34391,,,
CPT,34392,,,
CPT,34393,,,
CPT,34447,,,
CPT,34448,,,
CPT,34449,,,
CPT,34450,,,
CPT,34451,,,
CPT,34463,,,
CPT,34464,,,
CPT,34465,,,
CPT,34466,,,
CPT,34467,,,
CPT,34468,,,
CPT,34469,,,
CPT,34470,,,
CPT,34472,,,0.58
CPT,34473,,,0.58
CPT,34474,,,0.58
CPT,34475,,,
CPT,34476,,,
CPT,34477,,,
CPT,34478,,,
CPT,34480,,,0.58
CPT,34481,,,0.58
CPT,34482,,,0.8
CPT,34483,,,0.58
CPT,34484,,,0.8
CPT,34485,,,0.58
CPT,34487,,,0.58
CPT,34488,,,0.58
CPT,34489,,,0.58
CPT,34491,,,0.58
CPT,34492,,,0.58
CPT,34493,,,0.58
CPT,34494,,,0.58
CPT,34495,,,0.58
CPT,34497,,,0.58
CPT,34498,,,0.58
CPT,34499,,,0.8
CPT,34500,,,0.8
CPT,34503,,,0.8
CPT,34505,,,
CPT,34506,,,
CPT,34507,,,
CPT,34508,,,
CPT,34509,,,
CPT,34510,,,
CPT,34511,,,
CPT,34512,,,
CPT,34513,,,
CPT,34514,,,
CPT,34515,,,
CPT,34516,,,
CPT,34523,,,
CPT,34524,,,
CPT,34525,,,
CPT,34526,,,
CPT,34527,,,
CPT,34528,,,
CPT,34529,,,
CPT,34530,,,
CPT,34531,,,
CPT,34532,,,
CPT,34533,,,
CPT,34534,,,
CPT,34535,,,
CPT,34536,,,
CPT,34537,,,
CPT,34538,,,
CPT,34539,,,
CPT,34540,,,
CPT,34541,,,
CPT,34542,,,
CPT,34543,,,
CPT,34544,,,
CPT,34545,,,
CPT,34546,,,
CPT,34547,,,
CPT,34548,,,
CPT,34549,,,
CPT,34550,,,
CPT,34551,,,
CPT,34552,,,
CPT,34553,,,
CPT,34554,,,
CPT,34555,,,
CPT,34556,,,
CPT,34557,,,
CPT,34558,,,
CPT,34559,,,
CPT,34560,,,
CPT,34561,,,
CPT,34562,,,
CPT,34563,,,
CPT,34564,,,
CPT,34565,,,
CPT,34566,,,
CPT,34567,,,
CPT,34568,,,
CPT,34569,,,
CPT,34570,,,
CPT,34571,,,
CPT,34572,,,
CPT,34573,,,
CPT,34574,,,
CPT,34575,,,
CPT,34576,,,
CPT,34577,,,
CPT,34578,,,
CPT,34579,,,
CPT,34580,,,
CPT,34581,,,
CPT,34582,,,
CPT,34583,,,
CPT,34586,,,0.58
CPT,34587,,,0.58
CPT,34596,,,
CPT,34597,,,
CPT,34598,,,
CPT,34599,,,
CPT,34600,,,
CPT,34601,,,
CPT,34602,,,
CPT,34603,,,
CPT,34604,,,
CPT,34605,,,
CPT,34606,,,
CPT,34607,,,
CPT,34608,,,
CPT,34609,,,
CPT,34610,,,
CPT,34611,,,
CPT,34612,,,
CPT,34613,,,
CPT,34614,,,
CPT,34615,,,
CPT,34616,,,
CPT,34618,,,0.58
CPT,34619,,,0.58
CPT,34621,,,
CPT,34622,,,
CPT,34623,,,
CPT,34625,,,
CPT,34626,,,
CPT,34627,,,
CPT,34702,,,0.801999986171722
CPT,34703,,,0.801999986171722
CPT,34705,,,0.801999986171722
CPT,34706,,,0.801999986171722
CPT,34707,,,0.801999986171722
CPT,34708,,,0.801999986171722
CPT,34709,,,0.801999986171722
CPT,34710,,,0.801999986171722
CPT,34711,,,0.801999986171722
CPT,34712,,,0.801999986171722
CPT,35142,,,
CPT,35163,,,
CPT,35164,,,
CPT,35165,,,
CPT,35166,,,
CPT,35176,,,
CPT,35177,,,
CPT,35178,,,
CPT,35183,,,
CPT,35190,,,
CPT,35191,,,
CPT,35192,,,
CPT,35194,,,
CPT,35195,,,
CPT,35196,,,
CPT,35198,,,
CPT,35199,,,
CPT,35201,,,
CPT,35202,,,
CPT,35203,,,
CPT,35204,,,
CPT,35218,,,
CPT,35219,,,
CPT,35227,,,
CPT,35231,,,
CPT,35247,,,
CPT,35255,,,
CPT,35258,,,
CPT,35260,,,
CPT,35263,,,
CPT,35266,,,
CPT,35268,,,
CPT,35270,,,
CPT,35272,,,
CPT,35274,,,
CPT,35276,,,
CPT,35280,,,
CPT,35356,,,
CPT,35357,,,
CPT,35358,,,
CPT,35359,,,
CPT,35360,,,
CPT,35361,,,
CPT,35362,,,
CPT,35363,,,
CPT,35364,,,
CPT,35365,,,
CPT,35366,,,
CPT,35427,,,0.58
CPT,35432,,,
CPT,35434,,,
CPT,35435,,,0.8
CPT,35437,,,0.8
CPT,35438,,,0.8
CPT,35441,,,0.8
CPT,35445,,,0.8
CPT,35452,,,0.8
CPT,35457,,,0.58
CPT,35461,,,0.8
